ip.src	udp.srcport	ip.dst	udp.dstport	dns.qry.name	dns.resp.name
10.0.0.103	56612	10.0.0.102	53	dnscat.2239012b767ff7ab4a767e006c730008a6	
10.0.0.102	53	10.0.0.103	56612	dnscat.2239012b767ff7ab4a767e006c730008a6	dnscat.2239012b767ff7ab4a767e006c730008a6
10.0.0.103	56612	10.0.0.102	53	dnscat.400d012b768dea5a2480b5006d5f611fa0	
10.0.0.102	53	10.0.0.103	56612	dnscat.400d012b768dea5a2480b5006d5f611fa0	dnscat.400d012b768dea5a2480b5006d5f611fa0
10.0.0.103	56612	10.0.0.102	53	dnscat.68d7012b76e2ae45fcbb0e006e78f9acdc	
10.0.0.102	53	10.0.0.103	56612	dnscat.68d7012b76e2ae45fcbb0e006e78f9acdc	dnscat.68d7012b76e2ae45fcbb0e006e78f9acdc
10.0.0.103	56612	10.0.0.102	53	dnscat.7acb012b7637ce28a22c9b006f1f5d30a2	
10.0.0.102	53	10.0.0.103	56612	dnscat.7acb012b7637ce28a22c9b006f1f5d30a2	dnscat.7acb012b7637ce28a22c9b006f1f5d30a2
10.0.0.103	56612	10.0.0.102	53	dnscat.3a01012b761e72b239614200707be2daf4	
10.0.0.102	53	10.0.0.103	56612	dnscat.3a01012b761e72b239614200707be2daf4	dnscat.3a01012b761e72b239614200707be2daf4
10.0.0.103	56612	10.0.0.102	53	dnscat.063b012b76365f5dca5bb60071cc0d5a66	
10.0.0.102	53	10.0.0.103	56612	dnscat.063b012b76365f5dca5bb60071cc0d5a66	dnscat.063b012b76365f5dca5bb60071cc0d5a66
10.0.0.103	56612	10.0.0.102	53	dnscat.2b8d012b76457f392af712007280b0a611	
10.0.0.102	53	10.0.0.103	56612	dnscat.2b8d012b76457f392af712007280b0a611	dnscat.2b8d012b76457f392af712007280b0a611
10.0.0.103	56612	10.0.0.102	53	dnscat.4736012b765fd2d6b989aa00736000493d	
10.0.0.102	53	10.0.0.103	56612	dnscat.4736012b765fd2d6b989aa00736000493d	dnscat.4736012b765fd2d6b989aa00736000493d
10.0.0.103	56612	10.0.0.102	53	dnscat.25b3012b7668ef61148eb300749dd7e232	
10.0.0.102	53	10.0.0.103	56612	dnscat.25b3012b7668ef61148eb300749dd7e232	dnscat.25b3012b7668ef61148eb300749dd7e232
10.0.0.103	56612	10.0.0.102	53	dnscat.4db0012b76490c6a5fa4e4007551995654	
10.0.0.102	53	10.0.0.103	56612	dnscat.4db0012b76490c6a5fa4e4007551995654	dnscat.4db0012b76490c6a5fa4e4007551995654
10.0.0.103	56612	10.0.0.102	53	dnscat.1912012b76eec407b9c6f60076bcdf91de	
10.0.0.102	53	10.0.0.103	56612	dnscat.1912012b76eec407b9c6f60076bcdf91de	dnscat.1912012b76eec407b9c6f60076bcdf91de
10.0.0.103	56612	10.0.0.102	53	dnscat.5f16012b764d43d9189fc200775232de1f	
10.0.0.102	53	10.0.0.103	56612	dnscat.5f16012b764d43d9189fc200775232de1f	dnscat.5f16012b764d43d9189fc200775232de1f
10.0.0.103	56612	10.0.0.102	53	dnscat.0597012b7612f452058404007873e8b589	
10.0.0.102	53	10.0.0.103	56612	dnscat.0597012b7612f452058404007873e8b589	dnscat.0597012b7612f452058404007873e8b589
10.0.0.103	56612	10.0.0.102	53	dnscat.0415012b764d20ddfe4c3900790c2b96df	
10.0.0.102	53	10.0.0.103	56612	dnscat.0415012b764d20ddfe4c3900790c2b96df	dnscat.0415012b764d20ddfe4c3900790c2b96df
10.0.0.103	56612	10.0.0.102	53	dnscat.60ed012b768f69f1862a71007af3b45686	
10.0.0.102	53	10.0.0.103	56612	dnscat.60ed012b768f69f1862a71007af3b45686	dnscat.60ed012b768f69f1862a71007af3b45686
10.0.0.103	56612	10.0.0.102	53	dnscat.2fc6012b764e3306c47a15007b30bbd55c	
10.0.0.102	53	10.0.0.103	56612	dnscat.2fc6012b764e3306c47a15007b30bbd55c	dnscat.2fc6012b764e3306c47a15007b30bbd55c
10.0.0.103	56612	10.0.0.102	53	dnscat.2b3e012b760d1e91868ab7007c9cb5d741	
10.0.0.102	53	10.0.0.103	56612	dnscat.2b3e012b760d1e91868ab7007c9cb5d741	dnscat.2b3e012b760d1e91868ab7007c9cb5d741
10.0.0.103	56612	10.0.0.102	53	dnscat.4f79012b76c444fe9cc191007d07ec7a71	
10.0.0.102	53	10.0.0.103	56612	dnscat.4f79012b76c444fe9cc191007d07ec7a71	dnscat.4f79012b76c444fe9cc191007d07ec7a71
10.0.0.103	56612	10.0.0.102	53	dnscat.7768012b76c99de107ebda007eed070e5a	
10.0.0.102	53	10.0.0.103	56612	dnscat.7768012b76c99de107ebda007eed070e5a	dnscat.7768012b76c99de107ebda007eed070e5a
10.0.0.103	56612	10.0.0.102	53	dnscat.1990012b7698ab4eb2fa33007fae6e334f	
10.0.0.102	53	10.0.0.103	56612	dnscat.1990012b7698ab4eb2fa33007fae6e334f	dnscat.1990012b7698ab4eb2fa33007fae6e334f
10.0.0.103	56612	10.0.0.102	53	dnscat.67fd012b76ce3a457b64c70080c72f0b59	
10.0.0.102	53	10.0.0.103	56612	dnscat.67fd012b76ce3a457b64c70080c72f0b59	dnscat.67fd012b76ce3a457b64c70080c72f0b59
10.0.0.103	56612	10.0.0.102	53	dnscat.1732012b76c7c3264ea09b00817b6ebf7f	
10.0.0.102	53	10.0.0.103	56612	dnscat.1732012b76c7c3264ea09b00817b6ebf7f	dnscat.1732012b76c7c3264ea09b00817b6ebf7f
10.0.0.103	56612	10.0.0.102	53	dnscat.34a2012b7642680e23348f00825caf17d4	
10.0.0.102	53	10.0.0.103	56612	dnscat.34a2012b7642680e23348f00825caf17d4	dnscat.34a2012b7642680e23348f00825caf17d4
10.0.0.103	56612	10.0.0.102	53	dnscat.77b7012b76fde83661040f00832a5f5e63	
10.0.0.102	53	10.0.0.103	56612	dnscat.77b7012b76fde83661040f00832a5f5e63	dnscat.77b7012b76fde83661040f00832a5f5e63
10.0.0.103	56612	10.0.0.102	53	dnscat.43a9012b763c603f190cc700842affcc81	
10.0.0.102	53	10.0.0.103	56612	dnscat.43a9012b763c603f190cc700842affcc81	dnscat.43a9012b763c603f190cc700842affcc81
10.0.0.103	56612	10.0.0.102	53	dnscat.0e16012b76bae2f4ebdd0500853358bec3	
10.0.0.102	53	10.0.0.103	56612	dnscat.0e16012b76bae2f4ebdd0500853358bec3	dnscat.0e16012b76bae2f4ebdd0500853358bec3
10.0.0.103	56612	10.0.0.102	53	dnscat.51f5012b765961273e5702008678859cd2	
10.0.0.102	53	10.0.0.103	56612	dnscat.51f5012b765961273e5702008678859cd2	dnscat.51f5012b765961273e5702008678859cd2
10.0.0.103	56612	10.0.0.102	53	dnscat.37c8012b764fa1c9dd4d950087b182769f	
10.0.0.102	53	10.0.0.103	56612	dnscat.37c8012b764fa1c9dd4d950087b182769f	dnscat.37c8012b764fa1c9dd4d950087b182769f
10.0.0.103	56612	10.0.0.102	53	dnscat.1793012b7695b988b44dc80088f6ce6698	
10.0.0.102	53	10.0.0.103	56612	dnscat.1793012b7695b988b44dc80088f6ce6698	dnscat.1793012b7695b988b44dc80088f6ce6698
10.0.0.103	56612	10.0.0.102	53	dnscat.29da012b76e3bab50652950089c049fecc	
10.0.0.102	53	10.0.0.103	56612	dnscat.29da012b76e3bab50652950089c049fecc	dnscat.29da012b76e3bab50652950089c049fecc
10.0.0.103	56612	10.0.0.102	53	dnscat.618a012b76b6db8bbdd3a8008a9db25cf7	
10.0.0.102	53	10.0.0.103	56612	dnscat.618a012b76b6db8bbdd3a8008a9db25cf7	dnscat.618a012b76b6db8bbdd3a8008a9db25cf7
10.0.0.103	56612	10.0.0.102	53	dnscat.0c21012b768798f4555b0a008b7b230847	
10.0.0.102	53	10.0.0.103	56612	dnscat.0c21012b768798f4555b0a008b7b230847	dnscat.0c21012b768798f4555b0a008b7b230847
10.0.0.103	56612	10.0.0.102	53	dnscat.49c6012b7656ad6dbf0763008c238c909c	
10.0.0.102	53	10.0.0.103	56612	dnscat.49c6012b7656ad6dbf0763008c238c909c	dnscat.49c6012b7656ad6dbf0763008c238c909c
10.0.0.103	56612	10.0.0.102	53	dnscat.33ca012b76bb723db8550c008d569e0624	
10.0.0.102	53	10.0.0.103	56612	dnscat.33ca012b76bb723db8550c008d569e0624	dnscat.33ca012b76bb723db8550c008d569e0624
10.0.0.103	56612	10.0.0.102	53	dnscat.1c39012b76140652778415008e130ec51b	
10.0.0.102	53	10.0.0.103	56612	dnscat.1c39012b76140652778415008e130ec51b	dnscat.1c39012b76140652778415008e130ec51b
10.0.0.103	56612	10.0.0.102	53	dnscat.05c1012b766934083a632e008f93aa7cf3	
10.0.0.102	53	10.0.0.103	56612	dnscat.05c1012b766934083a632e008f93aa7cf3	dnscat.05c1012b766934083a632e008f93aa7cf3
10.0.0.103	56612	10.0.0.102	53	dnscat.247f012b765a9a5d9461d900903783a32b	
10.0.0.102	53	10.0.0.103	56612	dnscat.247f012b765a9a5d9461d900903783a32b	dnscat.247f012b765a9a5d9461d900903783a32b
10.0.0.103	56612	10.0.0.102	53	dnscat.5eaa012b761f89961b80c90091ee60053e	
10.0.0.102	53	10.0.0.103	56612	dnscat.5eaa012b761f89961b80c90091ee60053e	dnscat.5eaa012b761f89961b80c90091ee60053e
10.0.0.103	56612	10.0.0.102	53	dnscat.21a6012b76c4a9dddd800d00928e6347ec	
10.0.0.102	53	10.0.0.103	56612	dnscat.21a6012b76c4a9dddd800d00928e6347ec	dnscat.21a6012b76c4a9dddd800d00928e6347ec
10.0.0.103	56612	10.0.0.102	53	dnscat.2152012b764a447ea3379b0093d57fc5e9	
10.0.0.102	53	10.0.0.103	56612	dnscat.2152012b764a447ea3379b0093d57fc5e9	dnscat.2152012b764a447ea3379b0093d57fc5e9
10.0.0.103	56612	10.0.0.102	53	dnscat.05ed012b7664653f40b1570094ad7da8b5	
10.0.0.102	53	10.0.0.103	56612	dnscat.05ed012b7664653f40b1570094ad7da8b5	dnscat.05ed012b7664653f40b1570094ad7da8b5
10.0.0.103	56612	10.0.0.102	53	dnscat.0dea012b764b51e3b34c4400950b0202a4	
10.0.0.102	53	10.0.0.103	56612	dnscat.0dea012b764b51e3b34c4400950b0202a4	dnscat.0dea012b764b51e3b34c4400950b0202a4
10.0.0.103	56612	10.0.0.102	53	dnscat.0698012b76e02c0e287aab00960f9dbee7	
10.0.0.102	53	10.0.0.103	56612	dnscat.0698012b76e02c0e287aab00960f9dbee7	dnscat.0698012b76e02c0e287aab00960f9dbee7
10.0.0.103	56612	10.0.0.102	53	dnscat.1373012b7696443cb0607400978786a7c8	
10.0.0.102	53	10.0.0.103	56612	dnscat.1373012b7696443cb0607400978786a7c8	dnscat.1373012b7696443cb0607400978786a7c8
10.0.0.103	56612	10.0.0.102	53	dnscat.6429012b766698313b16e2009831c08b66	
10.0.0.102	53	10.0.0.103	56612	dnscat.6429012b766698313b16e2009831c08b66	dnscat.6429012b766698313b16e2009831c08b66
10.0.0.103	56612	10.0.0.102	53	dnscat.3a11012b7610c5f2dc1d8200997367a8ea	
10.0.0.102	53	10.0.0.103	56612	dnscat.3a11012b7610c5f2dc1d8200997367a8ea	dnscat.3a11012b7610c5f2dc1d8200997367a8ea
10.0.0.103	56612	10.0.0.102	53	dnscat.4d9c012b767cfdf5066d45009a9497421f	
10.0.0.102	53	10.0.0.103	56612	dnscat.4d9c012b767cfdf5066d45009a9497421f	dnscat.4d9c012b767cfdf5066d45009a9497421f
10.0.0.103	56612	10.0.0.102	53	dnscat.604a012b7644355b208d2c009b493b8747	
10.0.0.102	53	10.0.0.103	56612	dnscat.604a012b7644355b208d2c009b493b8747	dnscat.604a012b7644355b208d2c009b493b8747
10.0.0.103	56612	10.0.0.102	53	dnscat.6178012b76292d0e8351c5009c4b86278c	
10.0.0.102	53	10.0.0.103	56612	dnscat.6178012b76292d0e8351c5009c4b86278c	dnscat.6178012b76292d0e8351c5009c4b86278c
10.0.0.103	56612	10.0.0.102	53	dnscat.1e63012b769b392447bb7e009d8a625430	
10.0.0.102	53	10.0.0.103	56612	dnscat.1e63012b769b392447bb7e009d8a625430	dnscat.1e63012b769b392447bb7e009d8a625430
10.0.0.103	56612	10.0.0.102	53	dnscat.25da012b76b91e3791c735009ebfe7ea57	
10.0.0.102	53	10.0.0.103	56612	dnscat.25da012b76b91e3791c735009ebfe7ea57	dnscat.25da012b76b91e3791c735009ebfe7ea57
10.0.0.103	56612	10.0.0.102	53	dnscat.0a4a012b7693a6c77afa87009f36680d59	
10.0.0.102	53	10.0.0.103	56612	dnscat.0a4a012b7693a6c77afa87009f36680d59	dnscat.0a4a012b7693a6c77afa87009f36680d59
10.0.0.103	56612	10.0.0.102	53	dnscat.6cbf012b76d427e6816a8100a07b743970	
10.0.0.102	53	10.0.0.103	56612	dnscat.6cbf012b76d427e6816a8100a07b743970	dnscat.6cbf012b76d427e6816a8100a07b743970
10.0.0.103	56612	10.0.0.102	53	dnscat.1bd4012b76967452e5f0c100a1b0c51e29	
10.0.0.102	53	10.0.0.103	56612	dnscat.1bd4012b76967452e5f0c100a1b0c51e29	dnscat.1bd4012b76967452e5f0c100a1b0c51e29
10.0.0.103	56612	10.0.0.102	53	dnscat.0c36012b76bac57c6d1e8700a2cc464bda	
10.0.0.102	53	10.0.0.103	56612	dnscat.0c36012b76bac57c6d1e8700a2cc464bda	dnscat.0c36012b76bac57c6d1e8700a2cc464bda
10.0.0.103	56612	10.0.0.102	53	dnscat.6440012b76cda508fadf5400a3a466ada7	
10.0.0.102	53	10.0.0.103	56612	dnscat.6440012b76cda508fadf5400a3a466ada7	dnscat.6440012b76cda508fadf5400a3a466ada7
10.0.0.103	56612	10.0.0.102	53	dnscat.2a46012b76f64df753792c00a49f5e5a74	
10.0.0.102	53	10.0.0.103	56612	dnscat.2a46012b76f64df753792c00a49f5e5a74	dnscat.2a46012b76f64df753792c00a49f5e5a74
10.0.0.103	56612	10.0.0.102	53	dnscat.7d31012b762dfb4196c3bb00a5911823f2	
10.0.0.102	53	10.0.0.103	56612	dnscat.7d31012b762dfb4196c3bb00a5911823f2	dnscat.7d31012b762dfb4196c3bb00a5911823f2
10.0.0.103	56612	10.0.0.102	53	dnscat.2aaa012b76e32bd19cd97900a6e9c95b0b	
10.0.0.102	53	10.0.0.103	56612	dnscat.2aaa012b76e32bd19cd97900a6e9c95b0b	dnscat.2aaa012b76e32bd19cd97900a6e9c95b0b
10.0.0.103	56612	10.0.0.102	53	dnscat.52a3012b760ec751a24d6200a77e7ef34f	
10.0.0.102	53	10.0.0.103	56612	dnscat.52a3012b760ec751a24d6200a77e7ef34f	dnscat.52a3012b760ec751a24d6200a77e7ef34f
10.0.0.103	56612	10.0.0.102	53	dnscat.20b0012b76d04506f6232100a8a03e5620	
10.0.0.102	53	10.0.0.103	56612	dnscat.20b0012b76d04506f6232100a8a03e5620	dnscat.20b0012b76d04506f6232100a8a03e5620
10.0.0.103	56612	10.0.0.102	53	dnscat.088c012b769cbcbf8fbc7b00a98b23a5ae	
10.0.0.102	53	10.0.0.103	56612	dnscat.088c012b769cbcbf8fbc7b00a98b23a5ae	dnscat.088c012b769cbcbf8fbc7b00a98b23a5ae
10.0.0.103	56612	10.0.0.102	53	dnscat.11e2012b767b8f21d3671400aa3d4ff2f7	
10.0.0.102	53	10.0.0.103	56612	dnscat.11e2012b767b8f21d3671400aa3d4ff2f7	dnscat.11e2012b767b8f21d3671400aa3d4ff2f7
10.0.0.103	56612	10.0.0.102	53	dnscat.081d012b760780091e722d00ab460e562c	
10.0.0.102	53	10.0.0.103	56612	dnscat.081d012b760780091e722d00ab460e562c	dnscat.081d012b760780091e722d00ab460e562c
10.0.0.103	56612	10.0.0.102	53	dnscat.663a012b7684ac182b6d9700ac61be73ae	
10.0.0.102	53	10.0.0.103	56612	dnscat.663a012b7684ac182b6d9700ac61be73ae	dnscat.663a012b7684ac182b6d9700ac61be73ae
10.0.0.103	56612	10.0.0.102	53	dnscat.09e7012b76f94c0ba17f6600ade36996b2	
10.0.0.102	53	10.0.0.103	56612	dnscat.09e7012b76f94c0ba17f6600ade36996b2	dnscat.09e7012b76f94c0ba17f6600ade36996b2
10.0.0.103	56612	10.0.0.102	53	dnscat.2918012b7677aa58c4bfea00aea6d62fad	
10.0.0.102	53	10.0.0.103	56612	dnscat.2918012b7677aa58c4bfea00aea6d62fad	dnscat.2918012b7677aa58c4bfea00aea6d62fad
10.0.0.103	56612	10.0.0.102	53	dnscat.0954012b7641d87ab95e6000afcecedef4	
10.0.0.102	53	10.0.0.103	56612	dnscat.0954012b7641d87ab95e6000afcecedef4	dnscat.0954012b7641d87ab95e6000afcecedef4
10.0.0.103	56612	10.0.0.102	53	dnscat.4a33012b76987a8ea66f5d00b07a37cd81	
10.0.0.102	53	10.0.0.103	56612	dnscat.4a33012b76987a8ea66f5d00b07a37cd81	dnscat.4a33012b76987a8ea66f5d00b07a37cd81
10.0.0.103	56612	10.0.0.102	53	dnscat.4324012b76f4a8ff479a8400b11dca2ce0	
10.0.0.102	53	10.0.0.103	56612	dnscat.4324012b76f4a8ff479a8400b11dca2ce0	dnscat.4324012b76f4a8ff479a8400b11dca2ce0
10.0.0.103	56612	10.0.0.102	53	dnscat.7032012b76afbc0b974d7000b211211f3d	
10.0.0.102	53	10.0.0.103	56612	dnscat.7032012b76afbc0b974d7000b211211f3d	dnscat.7032012b76afbc0b974d7000b211211f3d
10.0.0.103	56612	10.0.0.102	53	dnscat.03fd012b7609b504436f8b00b3fee8eabf	
10.0.0.102	53	10.0.0.103	56612	dnscat.03fd012b7609b504436f8b00b3fee8eabf	dnscat.03fd012b7609b504436f8b00b3fee8eabf
10.0.0.103	56612	10.0.0.102	53	dnscat.36bb012b76d1a25b914e4900b43e7eabbf	
10.0.0.102	53	10.0.0.103	56612	dnscat.36bb012b76d1a25b914e4900b43e7eabbf	dnscat.36bb012b76d1a25b914e4900b43e7eabbf
10.0.0.103	56612	10.0.0.102	53	dnscat.6d2d012b762f1bc7e30b9c00b541561803	
10.0.0.102	53	10.0.0.103	56612	dnscat.6d2d012b762f1bc7e30b9c00b541561803	dnscat.6d2d012b762f1bc7e30b9c00b541561803
10.0.0.103	56612	10.0.0.102	53	dnscat.33c103701900000000b76bf7e701f168c06f3e2599e4018e31e8a99aa470.aed991dd4b412683859b2c871c204fa082e27e7a20eb05142795b75360ab.1734697a8b3fe259c7a020f4a1	
10.0.0.103	56612	10.0.0.102	53	dnscat.7057012b7608aece0ad74c00b6c80180bc283dd54e237e09d52113	
10.0.0.102	53	10.0.0.103	56612	dnscat.33c103701900000000b76bf7e701f168c06f3e2599e4018e31e8a99aa470.aed991dd4b412683859b2c871c204fa082e27e7a20eb05142795b75360ab.1734697a8b3fe259c7a020f4a1	dnscat.33c103701900000000b76bf7e701f168c06f3e2599e4018e31e8a99aa470.aed991dd4b412683859b2c871c204fa082e27e7a20eb05142795b75360ab.1734697a8b3fe259c7a020f4a1
10.0.0.102	53	10.0.0.103	56612	dnscat.7057012b7608aece0ad74c00b6c80180bc283dd54e237e09d52113	dnscat.7057012b7608aece0ad74c00b6c80180bc283dd54e237e09d52113
10.0.0.103	56612	10.0.0.102	53	dnscat.3380012b76be768ea16c4f00b72457e7c1	
10.0.0.102	53	10.0.0.103	56612	dnscat.3380012b76be768ea16c4f00b72457e7c1	dnscat.3380012b76be768ea16c4f00b72457e7c1
10.0.0.103	56612	10.0.0.102	53	dnscat.759403701909c0d38c70d60000c1654074a89422bd41964d7ed83e469d68.f534456805b80124705b8ef60d9d02e4f20f37	
10.0.0.102	53	10.0.0.103	56612	dnscat.759403701909c0d38c70d60000c1654074a89422bd41964d7ed83e469d68.f534456805b80124705b8ef60d9d02e4f20f37	dnscat.759403701909c0d38c70d60000c1654074a89422bd41964d7ed83e469d68.f534456805b80124705b8ef60d9d02e4f20f37
10.0.0.103	56612	10.0.0.102	53	dnscat.2cfd012b768a2c204093c100b86ed2de13	
10.0.0.102	53	10.0.0.103	56612	dnscat.2cfd012b768a2c204093c100b86ed2de13	dnscat.2cfd012b768a2c204093c100b86ed2de13
10.0.0.103	56612	10.0.0.102	53	dnscat.2b8400701942ef9539501b0001c085a940eef4b8d1e275642f353cf4b260.d133e8ce647c4db150e0b3910ff238	
10.0.0.102	53	10.0.0.103	56612	dnscat.2b8400701942ef9539501b0001c085a940eef4b8d1e275642f353cf4b260.d133e8ce647c4db150e0b3910ff238	dnscat.2b8400701942ef9539501b0001c085a940eef4b8d1e275642f353cf4b260.d133e8ce647c4db150e0b3910ff238
10.0.0.103	56612	10.0.0.102	53	dnscat.657c0170193258516e7da2000245338be281829d2da1c9fae4d57a6c82a7.9d407617db0d83adc4f981644556b99b427380326286e693575907503664.9aa674887793754c9a34979e39ca57bb50375f856484d44f171e0b042900.8d986f1fef87a661680bd3bb4115b154f45b31c9a5185f3d2a	
10.0.0.102	53	10.0.0.103	56612	dnscat.657c0170193258516e7da2000245338be281829d2da1c9fae4d57a6c82a7.9d407617db0d83adc4f981644556b99b427380326286e693575907503664.9aa674887793754c9a34979e39ca57bb50375f856484d44f171e0b042900.8d986f1fef87a661680bd3bb4115b154f45b31c9a5185f3d2a	dnscat.657c0170193258516e7da2000245338be281829d2da1c9fae4d57a6c82a7.9d407617db0d83adc4f981644556b99b427380326286e693575907503664.9aa674887793754c9a34979e39ca57bb50375f856484d44f171e0b042900.8d986f1fef87a661680bd3bb4115b154f45b31c9a5185f3d2a
10.0.0.103	56612	10.0.0.102	53	dnscat.4127017019601d58e00aa80003bf1acb3bbcefcdc41ea834d6d0e826d68b.b5879ff19618fe64597ae50fc54b38d626c6476b	
10.0.0.102	53	10.0.0.103	56612	dnscat.4127017019601d58e00aa80003bf1acb3bbcefcdc41ea834d6d0e826d68b.b5879ff19618fe64597ae50fc54b38d626c6476b	dnscat.4127017019601d58e00aa80003bf1acb3bbcefcdc41ea834d6d0e826d68b.b5879ff19618fe64597ae50fc54b38d626c6476b
10.0.0.103	56612	10.0.0.102	53	dnscat.09dc017019fbc0483ec76e0004ab829753	
10.0.0.102	53	10.0.0.103	56612	dnscat.09dc017019fbc0483ec76e0004ab829753	dnscat.09dc017019fbc0483ec76e0004ab829753
10.0.0.103	56612	10.0.0.102	53	dnscat.1be9012b768fb0983e27df00b915532d43	
10.0.0.102	53	10.0.0.103	56612	dnscat.1be9012b768fb0983e27df00b915532d43	dnscat.1be9012b768fb0983e27df00b915532d43
10.0.0.103	56612	10.0.0.102	53	dnscat.0628017019b680ff5ef9410005b538012e	
10.0.0.102	53	10.0.0.103	56612	dnscat.0628017019b680ff5ef9410005b538012e	dnscat.0628017019b680ff5ef9410005b538012e
10.0.0.103	56612	10.0.0.102	53	dnscat.17ce012b7683f51cfd38f900ba2279b915	
10.0.0.102	53	10.0.0.103	56612	dnscat.17ce012b7683f51cfd38f900ba2279b915	dnscat.17ce012b7683f51cfd38f900ba2279b915
10.0.0.103	56612	10.0.0.102	53	dnscat.1f9101701912f78f5f96a700060b007cdf	
10.0.0.102	53	10.0.0.103	56612	dnscat.1f9101701912f78f5f96a700060b007cdf	dnscat.1f9101701912f78f5f96a700060b007cdf
10.0.0.103	56612	10.0.0.102	53	dnscat.5285012b763651534c543300bb0d80a50f	
10.0.0.102	53	10.0.0.103	56612	dnscat.5285012b763651534c543300bb0d80a50f	dnscat.5285012b763651534c543300bb0d80a50f
10.0.0.103	56612	10.0.0.102	53	dnscat.23680170198464e6e1d9f700078a614fe7	
10.0.0.102	53	10.0.0.103	56612	dnscat.23680170198464e6e1d9f700078a614fe7	dnscat.23680170198464e6e1d9f700078a614fe7
10.0.0.103	56612	10.0.0.102	53	dnscat.6b68012b76f5853f1d5c4400bcda023af2	
10.0.0.102	53	10.0.0.103	56612	dnscat.6b68012b76f5853f1d5c4400bcda023af2	dnscat.6b68012b76f5853f1d5c4400bcda023af2
10.0.0.103	56612	10.0.0.102	53	dnscat.1df6017019c07aad1ffbce0008573c86eb	
10.0.0.102	53	10.0.0.103	56612	dnscat.1df6017019c07aad1ffbce0008573c86eb	dnscat.1df6017019c07aad1ffbce0008573c86eb
10.0.0.103	56612	10.0.0.102	53	dnscat.3b95012b76581c9305e1f600bd83e9184a	
10.0.0.102	53	10.0.0.103	56612	dnscat.3b95012b76581c9305e1f600bd83e9184a	dnscat.3b95012b76581c9305e1f600bd83e9184a
10.0.0.103	56612	10.0.0.102	53	dnscat.623d01701998712d0820cb0009ec97c4a7	
10.0.0.102	53	10.0.0.103	56612	dnscat.623d01701998712d0820cb0009ec97c4a7	dnscat.623d01701998712d0820cb0009ec97c4a7
10.0.0.103	56612	10.0.0.102	53	dnscat.709f012b7668c936b701c000be888353b4	
10.0.0.102	53	10.0.0.103	56612	dnscat.709f012b7668c936b701c000be888353b4	dnscat.709f012b7668c936b701c000be888353b4
10.0.0.103	56612	10.0.0.102	53	dnscat.480a0170197b7ca0a49044000ad795c301	
10.0.0.102	53	10.0.0.103	56612	dnscat.480a0170197b7ca0a49044000ad795c301	dnscat.480a0170197b7ca0a49044000ad795c301
10.0.0.103	56612	10.0.0.102	53	dnscat.7985012b76986d120894cd00bfd4abdb62	
10.0.0.102	53	10.0.0.103	56612	dnscat.7985012b76986d120894cd00bfd4abdb62	dnscat.7985012b76986d120894cd00bfd4abdb62
10.0.0.103	56612	10.0.0.102	53	dnscat.77e2017019ce0301892e60000b7a6cb84e	
10.0.0.102	53	10.0.0.103	56612	dnscat.77e2017019ce0301892e60000b7a6cb84e	dnscat.77e2017019ce0301892e60000b7a6cb84e
10.0.0.103	56612	10.0.0.102	53	dnscat.28f9012b7658f7270cbcc300c0b367c676	
10.0.0.102	53	10.0.0.103	56612	dnscat.28f9012b7658f7270cbcc300c0b367c676	dnscat.28f9012b7658f7270cbcc300c0b367c676
10.0.0.103	56612	10.0.0.102	53	dnscat.74ad01701926f4268fb143000cb7d2c735	
10.0.0.102	53	10.0.0.103	56612	dnscat.74ad01701926f4268fb143000cb7d2c735	dnscat.74ad01701926f4268fb143000cb7d2c735
10.0.0.103	56612	10.0.0.102	53	dnscat.2119012b76178efcae723300c132456445	
10.0.0.102	53	10.0.0.103	56612	dnscat.2119012b76178efcae723300c132456445	dnscat.2119012b76178efcae723300c132456445
10.0.0.103	56612	10.0.0.102	53	dnscat.612a0170196e4fa9da31f6000d939dac51	
10.0.0.102	53	10.0.0.103	56612	dnscat.612a0170196e4fa9da31f6000d939dac51	dnscat.612a0170196e4fa9da31f6000d939dac51
10.0.0.103	56612	10.0.0.102	53	dnscat.5c24012b7621efa7b90e1800c2bcf31ab9	
10.0.0.102	53	10.0.0.103	56612	dnscat.5c24012b7621efa7b90e1800c2bcf31ab9	dnscat.5c24012b7621efa7b90e1800c2bcf31ab9
10.0.0.103	56612	10.0.0.102	53	dnscat.53990170197745f31e5d58000e90d0c76d	
10.0.0.102	53	10.0.0.103	56612	dnscat.53990170197745f31e5d58000e90d0c76d	dnscat.53990170197745f31e5d58000e90d0c76d
10.0.0.103	56612	10.0.0.102	53	dnscat.42db012b7682108d7c86f100c323b7865f	
10.0.0.102	53	10.0.0.103	56612	dnscat.42db012b7682108d7c86f100c323b7865f	dnscat.42db012b7682108d7c86f100c323b7865f
10.0.0.103	56612	10.0.0.102	53	dnscat.7419017019e08af7fbe6c3000f212155d3	
10.0.0.102	53	10.0.0.103	56612	dnscat.7419017019e08af7fbe6c3000f212155d3	dnscat.7419017019e08af7fbe6c3000f212155d3
10.0.0.103	56612	10.0.0.102	53	dnscat.0c82012b766e14f27da5a200c47c7c792c	
10.0.0.102	53	10.0.0.103	56612	dnscat.0c82012b766e14f27da5a200c47c7c792c	dnscat.0c82012b766e14f27da5a200c47c7c792c
10.0.0.103	56612	10.0.0.102	53	dnscat.32a4017019e609227274df00104fa9808d	
